[W socket.cpp:634] The server socket on [ip-172-31-85-21.ec2.internal]:1234 is not yet listening (generic error: 111 - Connection refused).
[W socket.cpp:634] The server socket on [ip-172-31-85-21.ec2.internal]:1234 is not yet listening (generic error: 111 - Connection refused).
[W socket.cpp:634] The server socket on [ip-172-31-85-21.ec2.internal]:1234 is not yet listening (generic error: 111 - Connection refused).
[W socket.cpp:634] The server socket on [ip-172-31-85-21.ec2.internal]:1234 is not yet listening (generic error: 111 - Connection refused).
[W socket.cpp:634] The server socket on [ip-172-31-85-21.ec2.internal]:1234 is not yet listening (generic error: 111 - Connection refused).
[W socket.cpp:634] The server socket on [ip-172-31-85-21.ec2.internal]:1234 is not yet listening (generic error: 111 - Connection refused).
Namespace(batch_size=16, beta1=0.5, cuda=False, dataroot='./cifar10', dataset='cifar10', image_size=64, learning_rate=0.0002, local_rank=1, max_workers=4, ndf=64, ngf=64, num_epochs=1, nz=100, out_folder='.', seed=0)
Namespace(batch_size=16, beta1=0.5, cuda=False, dataroot='./cifar10', dataset='cifar10', image_size=64, learning_rate=0.0002, local_rank=0, max_workers=4, ndf=64, ngf=64, num_epochs=1, nz=100, out_folder='.', seed=0)
Using seed: 0
Using seed: 0
Using GPU: False
Using GPU: False
Rank: 3. World Size: 4
Rank: 2. World Size: 4
Dataset cifar10 loaded
/usr/local/lib/python3.6/dist-packages/torch/utils/data/dataloader.py:490: UserWarning: This DataLoader will create 4 worker processes in total. Our suggested max number of worker in current system is 2, which is smaller than what this DataLoader is going to create. Please be aware that excessive worker creation might get DataLoader running slow or even freeze, lower the worker number to avoid potential slowness/freeze if necessary.
  cpuset_checked))
Dataset cifar10 loaded
/usr/local/lib/python3.6/dist-packages/torch/utils/data/dataloader.py:490: UserWarning: This DataLoader will create 4 worker processes in total. Our suggested max number of worker in current system is 2, which is smaller than what this DataLoader is going to create. Please be aware that excessive worker creation might get DataLoader running slow or even freeze, lower the worker number to avoid potential slowness/freeze if necessary.
  cpuset_checked))
Rank: 3, Epoch: 0, Training ...
Rank: 2, Epoch: 0, Training ...
[epoch: 0/1][iteration: 0/782][rank: 2] Loss_D: 1.5506, Loss_G: 4.8522, D(x): 0.5634, D(G(z)): 0.6129 / 0.0082, iteration time: 1.7928s
[epoch: 0/1][iteration: 175/782][rank: 3] Loss_D: 0.4828, Loss_G: 6.1438, D(x): 0.9585, D(G(z)): 0.3350 / 0.0030, iteration time: 1.4678s
[epoch: 0/1][iteration: 176/782][rank: 2] Loss_D: 0.3987, Loss_G: 3.0459, D(x): 0.7459, D(G(z)): 0.0264 / 0.0746, iteration time: 1.4601s
[epoch: 0/1][iteration: 176/782][rank: 3] Loss_D: 0.5765, Loss_G: 3.0459, D(x): 0.6767, D(G(z)): 0.0264 / 0.0746, iteration time: 1.4576s
[epoch: 0/1][iteration: 177/782][rank: 2] Loss_D: 0.5193, Loss_G: 5.5185, D(x): 0.9112, D(G(z)): 0.3208 / 0.0050, iteration time: 1.4432s
[epoch: 0/1][iteration: 177/782][rank: 3] Loss_D: 0.5817, Loss_G: 5.5185, D(x): 0.8762, D(G(z)): 0.3208 / 0.0050, iteration time: 1.4465s
[epoch: 0/1][iteration: 178/782][rank: 2] Loss_D: 0.6556, Loss_G: 3.0718, D(x): 0.6150, D(G(z)): 0.0485 / 0.0609, iteration time: 1.4541s
[epoch: 0/1][iteration: 178/782][rank: 3] Loss_D: 0.5426, Loss_G: 3.0718, D(x): 0.6463, D(G(z)): 0.0485 / 0.0609, iteration time: 1.4684s
[epoch: 0/1][iteration: 179/782][rank: 2] Loss_D: 0.3523, Loss_G: 5.0442, D(x): 0.9394, D(G(z)): 0.2326 / 0.0091, iteration time: 1.4609s
[epoch: 0/1][iteration: 179/782][rank: 3] Loss_D: 0.3393, Loss_G: 5.0442, D(x): 0.9495, D(G(z)): 0.2326 / 0.0091, iteration time: 1.4578s
[epoch: 0/1][iteration: 180/782][rank: 3] Loss_D: 0.3596, Loss_G: 4.9588, D(x): 0.8083, D(G(z)): 0.0780 / 0.0089, iteration time: 1.4813s
[epoch: 0/1][iteration: 180/782][rank: 2] Loss_D: 0.2018, Loss_G: 4.9588, D(x): 0.8961, D(G(z)): 0.0780 / 0.0089, iteration time: 1.4943s
[epoch: 0/1][iteration: 181/782][rank: 2] Loss_D: 0.1467, Loss_G: 4.1330, D(x): 0.9308, D(G(z)): 0.0677 / 0.0205, iteration time: 1.4810s
[epoch: 0/1][iteration: 181/782][rank: 3] Loss_D: 0.1782, Loss_G: 4.1330, D(x): 0.9017, D(G(z)): 0.0677 / 0.0205, iteration time: 1.5087s
[epoch: 0/1][iteration: 182/782][rank: 2] Loss_D: 0.4366, Loss_G: 7.2061, D(x): 0.9618, D(G(z)): 0.2889 / 0.0018, iteration time: 1.4843s
[epoch: 0/1][iteration: 182/782][rank: 3] Loss_D: 0.4491, Loss_G: 7.2061, D(x): 0.9498, D(G(z)): 0.2889 / 0.0018, iteration time: 1.4756s
[epoch: 0/1][iteration: 183/782][rank: 2] Loss_D: 0.7643, Loss_G: 4.8977, D(x): 0.6711, D(G(z)): 0.0126 / 0.0138, iteration time: 1.4449s
[epoch: 0/1][iteration: 183/782][rank: 3] Loss_D: 0.2347, Loss_G: 4.8977, D(x): 0.8213, D(G(z)): 0.0126 / 0.0138, iteration time: 1.4666s
[epoch: 0/1][iteration: 184/782][rank: 2] Loss_D: 0.2161, Loss_G: 3.2860, D(x): 0.8781, D(G(z)): 0.0656 / 0.0434, iteration time: 1.4562s
[epoch: 0/1][iteration: 184/782][rank: 3] Loss_D: 0.1939, Loss_G: 3.2860, D(x): 0.8932, D(G(z)): 0.0656 / 0.0434, iteration time: 1.4541s
[epoch: 0/1][iteration: 185/782][rank: 2] Loss_D: 0.3363, Loss_G: 6.9518, D(x): 0.9755, D(G(z)): 0.2587 / 0.0013, iteration time: 1.4303s
[epoch: 0/1][iteration: 185/782][rank: 3] Loss_D: 0.3425, Loss_G: 6.9518, D(x): 0.9696, D(G(z)): 0.2587 / 0.0013, iteration time: 1.4254s
[epoch: 0/1][iteration: 186/782][rank: 2] Loss_D: 0.2245, Loss_G: 6.1718, D(x): 0.8184, D(G(z)): 0.0081 / 0.0032, iteration time: 1.4407s
[epoch: 0/1][iteration: 186/782][rank: 3] Loss_D: 0.1446, Loss_G: 6.1718, D(x): 0.8797, D(G(z)): 0.0081 / 0.0032, iteration time: 1.4487s
[epoch: 0/1][iteration: 187/782][rank: 2] Loss_D: 0.2004, Loss_G: 4.3023, D(x): 0.8375, D(G(z)): 0.0119 / 0.0213, iteration time: 1.4534s
[epoch: 0/1][iteration: 187/782][rank: 3] Loss_D: 0.0834, Loss_G: 4.3023, D(x): 0.9375, D(G(z)): 0.0119 / 0.0213, iteration time: 1.4512s
[epoch: 0/1][iteration: 188/782][rank: 2] Loss_D: 0.2586, Loss_G: 4.6899, D(x): 0.9283, D(G(z)): 0.1541 / 0.0108, iteration time: 1.4466s
[epoch: 0/1][iteration: 188/782][rank: 3] Loss_D: 0.2127, Loss_G: 4.6899, D(x): 0.9702, D(G(z)): 0.1541 / 0.0108, iteration time: 1.4434s
[epoch: 0/1][iteration: 189/782][rank: 2] Loss_D: 0.1636, Loss_G: 4.7892, D(x): 0.9183, D(G(z)): 0.0652 / 0.0090, iteration time: 1.4437s
[epoch: 0/1][iteration: 189/782][rank: 3] Loss_D: 0.1193, Loss_G: 4.7892, D(x): 0.9520, D(G(z)): 0.0652 / 0.0090, iteration time: 1.4507s
[epoch: 0/1][iteration: 190/782][rank: 2] Loss_D: 0.1109, Loss_G: 4.2564, D(x): 0.9389, D(G(z)): 0.0433 / 0.0163, iteration time: 1.4382s
[epoch: 0/1][iteration: 190/782][rank: 3] Loss_D: 0.1684, Loss_G: 4.2564, D(x): 0.9124, D(G(z)): 0.0433 / 0.0163, iteration time: 1.4175s
[epoch: 0/1][iteration: 191/782][rank: 2] Loss_D: 0.2262, Loss_G: 5.0293, D(x): 0.9303, D(G(z)): 0.1112 / 0.0070, iteration time: 1.4467s
[epoch: 0/1][iteration: 191/782][rank: 3] Loss_D: 0.2673, Loss_G: 5.0293, D(x): 0.8888, D(G(z)): 0.1112 / 0.0070, iteration time: 1.4685s
[epoch: 0/1][iteration: 192/782][rank: 2] Loss_D: 0.2843, Loss_G: 4.6656, D(x): 0.8496, D(G(z)): 0.0213 / 0.0110, iteration time: 1.4746s
[epoch: 0/1][iteration: 192/782][rank: 3] Loss_D: 0.0520, Loss_G: 4.6656, D(x): 0.9706, D(G(z)): 0.0213 / 0.0110, iteration time: 1.4770s
[epoch: 0/1][iteration: 193/782][rank: 2] Loss_D: 0.1221, Loss_G: 4.3905, D(x): 0.9416, D(G(z)): 0.0509 / 0.0137, iteration time: 1.4364s
[epoch: 0/1][iteration: 193/782][rank: 3] Loss_D: 0.1104, Loss_G: 4.3905, D(x): 0.9492, D(G(z)): 0.0509 / 0.0137, iteration time: 1.4507s
[epoch: 0/1][iteration: 194/782][rank: 2] Loss_D: 0.1506, Loss_G: 4.7064, D(x): 0.9260, D(G(z)): 0.0655 / 0.0100, iteration time: 1.4654s
[epoch: 0/1][iteration: 194/782][rank: 3] Loss_D: 0.0961, Loss_G: 4.7064, D(x): 0.9730, D(G(z)): 0.0655 / 0.0100, iteration time: 1.4385s
[epoch: 0/1][iteration: 195/782][rank: 2] Loss_D: 0.1157, Loss_G: 5.5309, D(x): 0.9630, D(G(z)): 0.0711 / 0.0043, iteration time: 1.4479s
[epoch: 0/1][iteration: 195/782][rank: 3] Loss_D: 0.0955, Loss_G: 5.5309, D(x): 0.9808, D(G(z)): 0.0711 / 0.0043, iteration time: 1.4511s
[epoch: 0/1][iteration: 196/782][rank: 2] Loss_D: 0.0981, Loss_G: 5.1930, D(x): 0.9484, D(G(z)): 0.0429 / 0.0068, iteration time: 1.4780s
[epoch: 0/1][iteration: 196/782][rank: 3] Loss_D: 0.1168, Loss_G: 5.1930, D(x): 0.9323, D(G(z)): 0.0429 / 0.0068, iteration time: 1.4906s
[epoch: 0/1][iteration: 197/782][rank: 2] Loss_D: 0.2072, Loss_G: 3.6915, D(x): 0.8715, D(G(z)): 0.0537 / 0.0310, iteration time: 1.4621s
[epoch: 0/1][iteration: 197/782][rank: 3] Loss_D: 0.5413, Loss_G: 3.6915, D(x): 0.7258, D(G(z)): 0.0537 / 0.0310, iteration time: 1.4465s
[epoch: 0/1][iteration: 198/782][rank: 2] Loss_D: 0.2780, Loss_G: 7.8099, D(x): 0.9796, D(G(z)): 0.2199 / 0.0005, iteration time: 1.4309s
[epoch: 0/1][iteration: 198/782][rank: 3] Loss_D: 0.2708, Loss_G: 7.8099, D(x): 0.9865, D(G(z)): 0.2199 / 0.0005, iteration time: 1.4468s
[epoch: 0/1][iteration: 199/782][rank: 2] Loss_D: 0.0554, Loss_G: 6.9091, D(x): 0.9589, D(G(z)): 0.0120 / 0.0016, iteration time: 1.4620s
[epoch: 0/1][iteration: 199/782][rank: 3] Loss_D: 0.0742, Loss_G: 6.9091, D(x): 0.9412, D(G(z)): 0.0120 / 0.0016, iteration time: 1.4450s
[epoch: 0/1][iteration: 200/782][rank: 3] Loss_D: 0.2184, Loss_G: 4.4427, D(x): 0.8366, D(G(z)): 0.0281 / 0.0184, iteration time: 1.4725s
[epoch: 0/1][iteration: 200/782][rank: 2] Loss_D: 0.3943, Loss_G: 4.4427, D(x): 0.8098, D(G(z)): 0.0281 / 0.0184, iteration time: 1.4840s
[epoch: 0/1][iteration: 201/782][rank: 2] Loss_D: 0.3970, Loss_G: 7.3105, D(x): 0.9182, D(G(z)): 0.2125 / 0.0009, iteration time: 1.4631s
[epoch: 0/1][iteration: 201/782][rank: 3] Loss_D: 0.3407, Loss_G: 7.3105, D(x): 0.9353, D(G(z)): 0.2125 / 0.0009, iteration time: 1.4875s
[epoch: 0/1][iteration: 202/782][rank: 2] Loss_D: 0.1078, Loss_G: 6.4366, D(x): 0.9172, D(G(z)): 0.0153 / 0.0021, iteration time: 1.4458s
[epoch: 0/1][iteration: 202/782][rank: 3] Loss_D: 0.2106, Loss_G: 6.4366, D(x): 0.8844, D(G(z)): 0.0153 / 0.0021, iteration time: 1.4508s
[epoch: 0/1][iteration: 203/782][rank: 2] Loss_D: 0.1330, Loss_G: 4.6596, D(x): 0.9073, D(G(z)): 0.0273 / 0.0109, iteration time: 1.4307s
[epoch: 0/1][iteration: 203/782][rank: 3] Loss_D: 0.1460, Loss_G: 4.6596, D(x): 0.9141, D(G(z)): 0.0273 / 0.0109, iteration time: 1.4488s
[epoch: 0/1][iteration: 204/782][rank: 2] Loss_D: 0.1845, Loss_G: 5.2528, D(x): 0.9702, D(G(z)): 0.1375 / 0.0062, iteration time: 1.4316s
[epoch: 0/1][iteration: 204/782][rank: 3] Loss_D: 0.2349, Loss_G: 5.2528, D(x): 0.9299, D(G(z)): 0.1375 / 0.0062, iteration time: 1.4348s
[epoch: 0/1][iteration: 205/782][rank: 2] Loss_D: 0.3303, Loss_G: 5.5832, D(x): 0.8242, D(G(z)): 0.0853 / 0.0044, iteration time: 1.4523s
[epoch: 0/1][iteration: 205/782][rank: 3] Loss_D: 0.2682, Loss_G: 5.5832, D(x): 0.8557, D(G(z)): 0.0853 / 0.0044, iteration time: 1.4368s
[epoch: 0/1][iteration: 206/782][rank: 2] Loss_D: 0.1298, Loss_G: 5.0758, D(x): 0.9358, D(G(z)): 0.0585 / 0.0074, iteration time: 1.4741s
[epoch: 0/1][iteration: 206/782][rank: 3] Loss_D: 0.1162, Loss_G: 5.0758, D(x): 0.9527, D(G(z)): 0.0585 / 0.0074, iteration time: 1.4805s
[epoch: 0/1][iteration: 207/782][rank: 2] Loss_D: 0.3255, Loss_G: 8.2028, D(x): 0.9655, D(G(z)): 0.2140 / 0.0003, iteration time: 1.4471s
[epoch: 0/1][iteration: 207/782][rank: 3] Loss_D: 0.3561, Loss_G: 8.2028, D(x): 0.9468, D(G(z)): 0.2140 / 0.0003, iteration time: 1.4416s
[epoch: 0/1][iteration: 208/782][rank: 2] Loss_D: 0.3895, Loss_G: 6.6204, D(x): 0.7458, D(G(z)): 0.0052 / 0.0019, iteration time: 1.4550s
[epoch: 0/1][iteration: 208/782][rank: 3] Loss_D: 0.2416, Loss_G: 6.6204, D(x): 0.8194, D(G(z)): 0.0052 / 0.0019, iteration time: 1.4769s
[epoch: 0/1][iteration: 209/782][rank: 2] Loss_D: 0.0740, Loss_G: 5.7693, D(x): 0.9840, D(G(z)): 0.0447 / 0.0049, iteration time: 1.4700s
[epoch: 0/1][iteration: 209/782][rank: 3] Loss_D: 0.1614, Loss_G: 5.7693, D(x): 0.9160, D(G(z)): 0.0447 / 0.0049, iteration time: 1.4781s
[epoch: 0/1][iteration: 210/782][rank: 2] Loss_D: 0.0634, Loss_G: 4.7552, D(x): 0.9831, D(G(z)): 0.0442 / 0.0102, iteration time: 1.4254s
[epoch: 0/1][iteration: 210/782][rank: 3] Loss_D: 0.0842, Loss_G: 4.7552, D(x): 0.9651, D(G(z)): 0.0442 / 0.0102, iteration time: 1.4396s
[epoch: 0/1][iteration: 211/782][rank: 2] Loss_D: 0.3028, Loss_G: 7.4205, D(x): 0.9768, D(G(z)): 0.2255 / 0.0006, iteration time: 1.4429s
[epoch: 0/1][iteration: 211/782][rank: 3] Loss_D: 0.3924, Loss_G: 7.4205, D(x): 0.9239, D(G(z)): 0.2255 / 0.0006, iteration time: 1.4270s
[epoch: 0/1][iteration: 212/782][rank: 2] Loss_D: 0.0959, Loss_G: 7.1760, D(x): 0.9286, D(G(z)): 0.0084 / 0.0010, iteration time: 1.4355s
[epoch: 0/1][iteration: 212/782][rank: 3] Loss_D: 0.0323, Loss_G: 7.1760, D(x): 0.9769, D(G(z)): 0.0084 / 0.0010, iteration time: 1.4496s
[epoch: 0/1][iteration: 213/782][rank: 3] Loss_D: 0.0921, Loss_G: 5.1605, D(x): 0.9292, D(G(z)): 0.0130 / 0.0070, iteration time: 1.4279s
[epoch: 0/1][iteration: 213/782][rank: 2] Loss_D: 0.0681, Loss_G: 5.1605, D(x): 0.9536, D(G(z)): 0.0130 / 0.0070, iteration time: 1.4512s
[epoch: 0/1][iteration: 214/782][rank: 2] Loss_D: 0.2004, Loss_G: 5.8398, D(x): 0.9853, D(G(z)): 0.1587 / 0.0034, iteration time: 1.4338s
[epoch: 0/1][iteration: 214/782][rank: 3] Loss_D: 0.2679, Loss_G: 5.8398, D(x): 0.9409, D(G(z)): 0.1587 / 0.0034, iteration time: 1.4536s
[epoch: 0/1][iteration: 215/782][rank: 3] Loss_D: 0.1082, Loss_G: 5.7115, D(x): 0.9332, D(G(z)): 0.0350 / 0.0038, iteration time: 1.4530s
[epoch: 0/1][iteration: 215/782][rank: 2] Loss_D: 0.1472, Loss_G: 5.7115, D(x): 0.9154, D(G(z)): 0.0350 / 0.0038, iteration time: 1.4665s
[epoch: 0/1][iteration: 216/782][rank: 2] Loss_D: 0.1841, Loss_G: 5.3984, D(x): 0.8965, D(G(z)): 0.0595 / 0.0061, iteration time: 1.4467s
[epoch: 0/1][iteration: 216/782][rank: 3] Loss_D: 0.0799, Loss_G: 5.3984, D(x): 0.9834, D(G(z)): 0.0595 / 0.0061, iteration time: 1.4682s
[epoch: 0/1][iteration: 217/782][rank: 2] Loss_D: 0.1453, Loss_G: 6.7203, D(x): 0.9690, D(G(z)): 0.1025 / 0.0015, iteration time: 1.5200s
[epoch: 0/1][iteration: 217/782][rank: 3] Loss_D: 0.1202, Loss_G: 6.7203, D(x): 0.9932, D(G(z)): 0.1025 / 0.0015, iteration time: 1.5034s
[epoch: 0/1][iteration: 218/782][rank: 2] Loss_D: 0.0581, Loss_G: 5.4526, D(x): 0.9608, D(G(z)): 0.0167 / 0.0059, iteration time: 1.4415s
[epoch: 0/1][iteration: 218/782][rank: 3] Loss_D: 0.1472, Loss_G: 5.4526, D(x): 0.8925, D(G(z)): 0.0167 / 0.0059, iteration time: 1.4764s
[epoch: 0/1][iteration: 219/782][rank: 2] Loss_D: 0.2046, Loss_G: 5.9393, D(x): 0.9201, D(G(z)): 0.1044 / 0.0033, iteration time: 1.4637s
[epoch: 0/1][iteration: 219/782][rank: 3] Loss_D: 0.1436, Loss_G: 5.9393, D(x): 0.9719, D(G(z)): 0.1044 / 0.0033, iteration time: 1.4375s
[epoch: 0/1][iteration: 220/782][rank: 2] Loss_D: 0.0844, Loss_G: 6.0668, D(x): 0.9785, D(G(z)): 0.0586 / 0.0035, iteration time: 1.4844s
[epoch: 0/1][iteration: 220/782][rank: 3] Loss_D: 0.1191, Loss_G: 6.0668, D(x): 0.9488, D(G(z)): 0.0586 / 0.0035, iteration time: 1.4935s
[epoch: 0/1][iteration: 221/782][rank: 3] Loss_D: 0.0885, Loss_G: 5.8687, D(x): 0.9715, D(G(z)): 0.0559 / 0.0039, iteration time: 1.4591s
[epoch: 0/1][iteration: 221/782][rank: 2] Loss_D: 0.0666, Loss_G: 5.8687, D(x): 0.9925, D(G(z)): 0.0559 / 0.0039, iteration time: 1.4739s
[epoch: 0/1][iteration: 222/782][rank: 2] Loss_D: 0.0404, Loss_G: 5.1740, D(x): 0.9848, D(G(z)): 0.0244 / 0.0082, iteration time: 1.4679s
[epoch: 0/1][iteration: 222/782][rank: 3] Loss_D: 0.1718, Loss_G: 5.1740, D(x): 0.8891, D(G(z)): 0.0244 / 0.0082, iteration time: 1.4791s
[epoch: 0/1][iteration: 223/782][rank: 3] Loss_D: 0.2070, Loss_G: 5.6979, D(x): 0.9593, D(G(z)): 0.1418 / 0.0043, iteration time: 1.4562s
[epoch: 0/1][iteration: 223/782][rank: 2] Loss_D: 0.2480, Loss_G: 5.6979, D(x): 0.9340, D(G(z)): 0.1418 / 0.0043, iteration time: 1.4641s
[epoch: 0/1][iteration: 224/782][rank: 2] Loss_D: 0.1063, Loss_G: 4.8219, D(x): 0.9581, D(G(z)): 0.0597 / 0.0119, iteration time: 1.4672s
[epoch: 0/1][iteration: 224/782][rank: 3] Loss_D: 0.3989, Loss_G: 4.8219, D(x): 0.7898, D(G(z)): 0.0597 / 0.0119, iteration time: 1.4813s
[epoch: 0/1][iteration: 225/782][rank: 2] Loss_D: 0.1234, Loss_G: 5.5885, D(x): 0.9664, D(G(z)): 0.0803 / 0.0045, iteration time: 1.5074s
[epoch: 0/1][iteration: 225/782][rank: 3] Loss_D: 0.1093, Loss_G: 5.5885, D(x): 0.9785, D(G(z)): 0.0803 / 0.0045, iteration time: 1.5181s
[epoch: 0/1][iteration: 226/782][rank: 2] Loss_D: 0.1759, Loss_G: 5.0415, D(x): 0.9025, D(G(z)): 0.0502 / 0.0080, iteration time: 1.4904s
[epoch: 0/1][iteration: 226/782][rank: 3] Loss_D: 0.0973, Loss_G: 5.0415, D(x): 0.9570, D(G(z)): 0.0502 / 0.0080, iteration time: 1.4883s
[epoch: 0/1][iteration: 227/782][rank: 2] Loss_D: 0.3343, Loss_G: 7.0669, D(x): 0.8788, D(G(z)): 0.1602 / 0.0011, iteration time: 1.4830s
[epoch: 0/1][iteration: 227/782][rank: 3] Loss_D: 0.2173, Loss_G: 7.0669, D(x): 0.9653, D(G(z)): 0.1602 / 0.0011, iteration time: 1.4842s
[epoch: 0/1][iteration: 228/782][rank: 3] Loss_D: 0.2215, Loss_G: 4.0613, D(x): 0.8239, D(G(z)): 0.0054 / 0.0229, iteration time: 1.4468s
[epoch: 0/1][iteration: 228/782][rank: 2] Loss_D: 0.1877, Loss_G: 4.0613, D(x): 0.8681, D(G(z)): 0.0054 / 0.0229, iteration time: 1.4757s
[epoch: 0/1][iteration: 229/782][rank: 2] Loss_D: 0.5857, Loss_G: 10.3773, D(x): 0.8765, D(G(z)): 0.3052 / 0.0001, iteration time: 1.4771s
[epoch: 0/1][iteration: 229/782][rank: 3] Loss_D: 0.4436, Loss_G: 10.3773, D(x): 0.9775, D(G(z)): 0.3052 / 0.0001, iteration time: 1.4864s
[epoch: 0/1][iteration: 230/782][rank: 2] Loss_D: 0.4921, Loss_G: 7.3365, D(x): 0.6516, D(G(z)): 0.0015 / 0.0013, iteration time: 1.4689s
[epoch: 0/1][iteration: 230/782][rank: 3] Loss_D: 0.4619, Loss_G: 7.3365, D(x): 0.7017, D(G(z)): 0.0015 / 0.0013, iteration time: 1.4537s
[epoch: 0/1][iteration: 231/782][rank: 2] Loss_D: 0.2476, Loss_G: 3.5954, D(x): 0.8476, D(G(z)): 0.0231 / 0.0675, iteration time: 1.5043s
[epoch: 0/1][iteration: 231/782][rank: 3] Loss_D: 0.1776, Loss_G: 3.5954, D(x): 0.8741, D(G(z)): 0.0231 / 0.0675, iteration time: 1.5109s
[epoch: 0/1][iteration: 232/782][rank: 2] Loss_D: 0.7865, Loss_G: 10.7993, D(x): 0.9958, D(G(z)): 0.4101 / 0.0001, iteration time: 1.4830s
[epoch: 0/1][iteration: 232/782][rank: 3] Loss_D: 0.7865, Loss_G: 10.7993, D(x): 0.9958, D(G(z)): 0.4101 / 0.0001, iteration time: 1.4661s
[epoch: 0/1][iteration: 233/782][rank: 2] Loss_D: 1.6739, Loss_G: 5.3129, D(x): 0.4294, D(G(z)): 0.0005 / 0.0361, iteration time: 1.5007s
[epoch: 0/1][iteration: 233/782][rank: 3] Loss_D: 2.1336, Loss_G: 5.3129, D(x): 0.3487, D(G(z)): 0.0005 / 0.0361, iteration time: 1.5005s
[epoch: 0/1][iteration: 234/782][rank: 3] Loss_D: 0.3249, Loss_G: 5.5139, D(x): 0.8952, D(G(z)): 0.1588 / 0.0070, iteration time: 1.4630s
[epoch: 0/1][iteration: 234/782][rank: 2] Loss_D: 0.1949, Loss_G: 5.5139, D(x): 0.9923, D(G(z)): 0.1588 / 0.0070, iteration time: 1.4664s
[epoch: 0/1][iteration: 235/782][rank: 3] Loss_D: 0.3383, Loss_G: 8.1758, D(x): 0.9304, D(G(z)): 0.2050 / 0.0004, iteration time: 1.4334s
[epoch: 0/1][iteration: 235/782][rank: 2] Loss_D: 0.3655, Loss_G: 8.1758, D(x): 0.9090, D(G(z)): 0.2050 / 0.0004, iteration time: 1.4360s
[epoch: 0/1][iteration: 236/782][rank: 2] Loss_D: 0.6958, Loss_G: 3.3839, D(x): 0.5928, D(G(z)): 0.0057 / 0.0477, iteration time: 1.4760s
[epoch: 0/1][iteration: 236/782][rank: 3] Loss_D: 0.3350, Loss_G: 3.3839, D(x): 0.7485, D(G(z)): 0.0057 / 0.0477, iteration time: 1.4704s
[epoch: 0/1][iteration: 237/782][rank: 2] Loss_D: 0.2485, Loss_G: 6.0649, D(x): 0.9964, D(G(z)): 0.2053 / 0.0030, iteration time: 1.4702s
[epoch: 0/1][iteration: 237/782][rank: 3] Loss_D: 0.2543, Loss_G: 6.0649, D(x): 0.9906, D(G(z)): 0.2053 / 0.0030, iteration time: 1.4860s
[epoch: 0/1][iteration: 238/782][rank: 3] Loss_D: 0.3214, Loss_G: 6.5174, D(x): 0.9494, D(G(z)): 0.2089 / 0.0018, iteration time: 1.4305s
[epoch: 0/1][iteration: 238/782][rank: 2] Loss_D: 0.5391, Loss_G: 6.5174, D(x): 0.8540, D(G(z)): 0.2089 / 0.0018, iteration time: 1.4472s
[epoch: 0/1][iteration: 239/782][rank: 2] Loss_D: 0.4706, Loss_G: 3.7804, D(x): 0.6989, D(G(z)): 0.0184 / 0.0335, iteration time: 1.4718s
[epoch: 0/1][iteration: 239/782][rank: 3] Loss_D: 0.1856, Loss_G: 3.7804, D(x): 0.8541, D(G(z)): 0.0184 / 0.0335, iteration time: 1.4740s
[epoch: 0/1][iteration: 240/782][rank: 2] Loss_D: 0.8131, Loss_G: 8.5801, D(x): 0.9772, D(G(z)): 0.4990 / 0.0003, iteration time: 1.4902s
[epoch: 0/1][iteration: 240/782][rank: 3] Loss_D: 0.8074, Loss_G: 8.5801, D(x): 0.9826, D(G(z)): 0.4990 / 0.0003, iteration time: 1.4937s
[epoch: 0/1][iteration: 241/782][rank: 2] Loss_D: 2.2377, Loss_G: 4.9993, D(x): 0.2443, D(G(z)): 0.0031 / 0.0274, iteration time: 1.5281s
[epoch: 0/1][iteration: 241/782][rank: 3] Loss_D: 1.1100, Loss_G: 4.9993, D(x): 0.4463, D(G(z)): 0.0031 / 0.0274, iteration time: 1.5466s
[epoch: 0/1][iteration: 242/782][rank: 2] Loss_D: 0.1489, Loss_G: 3.2905, D(x): 0.9316, D(G(z)): 0.0594 / 0.0660, iteration time: 1.4662s
[epoch: 0/1][iteration: 242/782][rank: 3] Loss_D: 0.2226, Loss_G: 3.2905, D(x): 0.9110, D(G(z)): 0.0594 / 0.0660, iteration time: 1.4904s
[epoch: 0/1][iteration: 243/782][rank: 2] Loss_D: 1.0967, Loss_G: 8.3614, D(x): 0.9617, D(G(z)): 0.5306 / 0.0005, iteration time: 1.4532s
[epoch: 0/1][iteration: 243/782][rank: 3] Loss_D: 1.0724, Loss_G: 8.3614, D(x): 0.9802, D(G(z)): 0.5306 / 0.0005, iteration time: 1.4370s
[epoch: 0/1][iteration: 244/782][rank: 2] Loss_D: 0.5440, Loss_G: 5.6710, D(x): 0.6664, D(G(z)): 0.0062 / 0.0092, iteration time: 1.4761s
[epoch: 0/1][iteration: 244/782][rank: 3] Loss_D: 0.8560, Loss_G: 5.6710, D(x): 0.5269, D(G(z)): 0.0062 / 0.0092, iteration time: 1.4739s
[epoch: 0/1][iteration: 245/782][rank: 2] Loss_D: 0.1339, Loss_G: 3.8689, D(x): 0.9672, D(G(z)): 0.0891 / 0.0347, iteration time: 1.4952s
[epoch: 0/1][iteration: 245/782][rank: 3] Loss_D: 0.2174, Loss_G: 3.8689, D(x): 0.8959, D(G(z)): 0.0891 / 0.0347, iteration time: 1.4871s
